"統一編號","商業名稱","商業地址","登記狀態"
"47833638","薪蕎億寵物會館","臺南市永康區塩行里新民街31號1樓","核准設立"
"47855999","獅子王犬舍","嘉義縣太保市太保里31-1號","核准設立"
"47896794","毛小孩寵物生活館","屏東縣屏東市瑞光里民生路３-２號1樓","核准設立"
"47951233","奶油法鬥犬舍","臺南市永康區六合里中山南路72號","核准設立"
"47968369","萬山名犬屋","臺南市北區文元里中華北路2段52號","核准設立"
"47978423","連城莊犬舍","新北市中和區圓通路305巷29弄8號","核准設立"
"47987464","雅將企業社","新北市板橋區永豐街55巷27弄3號(1樓)","核准設立"
"47988230","龍龍家族毛孩生活館","新北市新店區環河路6號(1樓)","停業"
"47988246","寶貝家族寵物店","新北市新店區環河路4號","歇業／撤銷"
"47988267","御賞鬥牛犬培育坊","新北市新店區寶元路1段102號(1樓)","核准設立"
"48672771","拉隻狗寵物店","臺北市大安區信義路4段265巷13號1樓","核准設立"
"48725427","泡泡寵物生活館","新北市三峽區大同路９８之４號１樓","歇業／撤銷"
"48736450","北元犬愛寵物舍","臺北市中山區新生北路2段96號之1","廢止"
"48762920","陸宿借寄居蟹專賣店","臺北市大安區通化街153號","歇業／撤銷"
"48831335","犬莉寵物美容坊","臺北市北投區珠海路9號","歇業／撤銷"
"48857496","快樂生活館","臺北市中山區錦州街32之1號","歇業／撤銷"
"48948216","金御商行","臺北市士林區基河路17號1樓","歇業／撤銷"
"48952127","泰迪與維尼商行","臺北市士林區基河路17號","歇業／撤銷"
"48975775","寵物夢公園企業社","臺北市松山區八德路4段626號地下","歇業／撤銷"
"48992676","美樂蒂寵物美容用品館","臺北市士林區延平北路5段208號","核准設立"
"49806799","維樂寵物生活館","宜蘭縣宜蘭市南門里西安街16巷3號一樓","核准設立"
"49807946","迷你犬舍","宜蘭縣宜蘭市小東路22-3號一樓","核准設立"
"49854969","無尾熊寵物店三重分店","新北市三重區力行路２段１２１之１號１樓","歇業／撤銷"
"49898973","家寶寵物生活館","新北市三重區重陽路３段１４８號１樓","歇業／撤銷"
"49899142","金泰山寵物澡堂","新竹市北區民富里少年街二七之一號一樓","歇業／撤銷"
"49910907","禾旺寵物主義坊","桃園市桃園區北埔里寶慶路５２０巷４０號１樓","歇業／撤銷"
"49929856","庭園寵物名猫園","新竹市香山區頂埔里經國路三段五三號一樓","核准設立"
"49936625","風格寵物店","基隆市信義區義民里信一路二七號一樓","歇業／撤銷"
"49944792","愛犬堡寵物生活館","新竹縣竹北市竹義里中華路４１０號","歇業／撤銷"
"49945223","壹零壹水族寵物超市","新竹縣竹北市十興里縣政二路５１８號","核准設立"
"49958583","御田寵物生活館","新北市板橋區四川路１段３０號１樓","核准設立"
"49958937","進化史寵物店","新北市新莊區中正路５５９號１樓","廢止"
"49962735","景平寵物坊","桃園市中壢區仁美里榮民南路３７６號１樓","歇業／撤銷"
"49974606","木米愛犬屋","新北市板橋區長江路３段１７號（１樓）","歇業／撤銷"
"49979193","潁福寵物坊","新竹市東區三民里民權路二四巷一之一號一樓","歇業／撤銷"
"49989690","大森林寵物美容企業社","新北市淡水區民生路105號1樓","核准設立"
"49989946","美樂寵物生活館","桃園市平鎮區平鎮里陸橋南路２１之３號１樓","歇業／撤銷"
"49993456","愛心商行","新竹市香山區虎林里虎林街二Ｏ八號一樓","核准設立"
"49993646","黃金犬寵物用品店","新北市新店區永安街1號(1樓)","核准設立"
"49994526","狗的雜貨舖","新北市三重區中央北路８２號","歇業／撤銷"
"49997024","綺麗寵物世界","宜蘭縣宜蘭市東村里校舍路二九巷六五弄三二號一樓","核准設立"
"50526037","毛手毛腳寵物沙龍屋","新竹市北區湳雅里武陵路266-2號一樓","核准設立"
"50556411","芭比寵物店","新竹縣竹東鎮東寧里17鄰東寧路一段95號","核准設立"
"50656657","吉勝犬舍","新北市土城區學府路1段155巷5號(1樓)","核准設立"
"50657369","淘氣狗寶貝貓寵物店","新北市新店區安康路2段400號","核准設立"
"50659676","瑪子狗寵物生活館","新北市三重區安慶街285號(1樓)","核准設立"
"50660081","信之柴犬莊","新北市五股區成泰路1段28號之1","核准設立"
"50663019","黃金貓寵萌館","新北市中和區圓通路117號(1樓)","核准設立"
"50670617","胖妞家族犬舍","新北市板橋區金華街10巷106號","核准設立"
"50670905","萌犬寵物店","新北市板橋區萬安街53巷32號","核准設立"
"50680973","愛寵物寵物生活館","新北市鶯歌區中山路195號(1樓及地下1樓)","核准設立"
"50680994","萌萌噠寵物生活館","新北市板橋區南雅西路2段222號(1樓)","核准設立"
"50681662","瑪亞犬舍","新北市三重區仁政街152之2號(1樓)","核准設立"
"50696948","阿里巴巴寵萌館","新北市板橋區館前西路54號","核准設立"
"50704790","寵愛生活館","新竹市北區磐石里西大路754號一樓","核准設立"
"52905908","安全鳥行","臺中市中區綠川里綠川西街１６６號","歇業／撤銷"
"56688282","民昌藥局","臺中市外埔區大東里甲后路７７４號","歇業／撤銷"
"56926566","四海水族館","臺南市東區龍山里東門路2段262號1樓","歇業／撤銷"
"56927946","漁家企業社","臺南市中西區郡西里海安路1段109號1樓","核准設立"
"57931454","永豐魚寵物水族生活館","高雄市三民區寶德里九如１路２７８號","停業"
"57948693","倍比愛犬生活館","高雄市苓雅區三多３路４０號１樓","核准設立"
"57952838","鼎中寵物美容精品店","高雄市三民區鼎中里鼎中路３８８號","停業"
"57954250","蕾蒂夏寵物幸福小舖","高雄市左營區自由２路７７號","核准設立"
"57967993","貴賓寵物用品店","高雄市前金區六合２路１７４之３號１樓","歇業／撤銷"
"59033169","光明鳥園","彰化縣彰化市大同里太平街５９號","核准設立"
"60280075","長興動植物園","彰化縣員林市和平里中正路５４３巷６號","核准設立"
"62910280","元氣寵物生活館","屏東縣屏東市崇禮里民族路１６０號一樓","核准設立"
"62910394","南和寵物店","嘉義市東區中央里成仁街１０６號一樓","核准設立"
"62912132","群隘鳥店","嘉義市東區祐民里成仁街１３２號一樓","歇業／撤銷"
"62926945","真愛寵物用品生活館","臺南市東區德光里崇明路109號1樓","歇業／撤銷"
"62928232","寶寶寵物生活館","臺南市東區虎尾里東門路3段287號1樓","歇業／撤銷"
"62929653","大億犬舍","臺南市南區建南里明興路21號1樓（營業場所面積：12平方公尺）","歇業／撤銷"
"62931433","老街寵物坊","臺南市安平區海頭里延平街138號1樓","核准設立"
"62936866","安雅寵物店","臺南市安南區海南里府安路7段1巷7號1樓","歇業／撤銷"
"62955552","嘉士達寵物用品店","嘉義市西區驛站里中山路６５０號一樓","核准設立"
"62963482","竹林寵物","臺南市新市區新和里中山路260之2號1樓","核准設立"
"66945697","藍世界水族設計館","新北市樹林區中正路506號","核准設立"
"66950282","愛犬寵物生活館","桃園市中壢區光明里明德路２７８號１樓","歇業／撤銷"
"66950305","福旺寵物精品店","桃園市平鎮區北勢里和平路１４７號１樓","核准設立"
"66981519","世翔實業社","新北市新莊區建興街62號1樓","核准設立"
"66990714","犬媽咪寵物坊","新北市汐止區明峰街１１５號１樓","歇業／撤銷"
"66992797","汪旺寵物美容用品店","新北市中和區錦和路111號","核准設立"
"66994113","米可寵物生活館","新北市板橋區忠孝路171號1樓","核准設立"
"67837648","憲德寵物精品店","高雄市前鎮區瑞西里瑞和路２２８號","歇業／撤銷"
"69847586","猊星屋犬舍","高雄市大寮區鳳林一路１８４巷２７之３８號","核准設立"
"69875631","毛麗屋寵物旅店","高雄市楠梓區德賢路２４８巷１１弄１５號１樓","核准設立"
"70856555","鑫鱻萊水族行","彰化縣彰化市福安里華山路七號一樓","歇業／撤銷"
"70871845","周佳名犬屋","彰化縣伸港鄉泉州村泉州路20之1、2號","遷他縣市"
"70871845","周佳名犬屋","臺中市西屯區何厝里青海路一段３之１號１至３樓","核准設立"
"70891906","新中北水族館","桃園市中壢區普忠里新中北路４１７號１樓","歇業／撤銷"
"70991763","叮噹寵物坊","高雄市鳳山區老爺里凱旋路２１３號一樓","歇業／撤銷"
"70992658","漂亮寶貝愛犬美容專坊","高雄市鳳山區老爺里海洋二路１１４號１樓","核准設立"
"72314249","寵物城市美容設計坊","臺中市南屯區河南路四段４７２之３號 １樓、２樓","核准設立"
"72314402","胡同實業社","臺中市大里區仁化里善化路１６６巷７６弄１３號２樓","歇業／撤銷"
"72320185","三口組寵物安親坊","臺中市北屯區北屯路２００巷２４號１樓","核准設立"
"72325029","家興鬆獅犬舍","臺中市大肚區頂街里平等街１６９號１、２樓","核准設立"
"72325230","有狗好商行","臺中市南屯區豐樂里文心南六路１９號二樓","核准設立"
"72330424","花花寵物美容會館","臺中市北區金龍里三民路三段２８５號１樓","核准設立"
"72335259","馬爺狗鋪","臺中市西屯區大鵬里文心路三段３０１號２樓、３樓","核准設立"
"72343624","迎嘉犬舍","臺中市豐原區陽明里雙龍街１１號１樓，２樓","核准設立"
"72348374","玖星犬舍","臺中市豐原區三村里三和路３５４巷９７弄６０號","核准設立"
"72349649","洪家莊犬舍","臺中市石岡區金星里石岡街金川巷２４號３樓","核准設立"
"72359913","帕皮斯寵物沙龍","臺中市西屯區上安里上安路８４巷２０號","核准設立"
"72379066","中華莊犬舍","彰化縣彰化市中山里中山路2段644巷62-1號","歇業／撤銷"
"72408891","愛育寵物美容坊","雲林縣麥寮鄉麥津村中正路１３０號","核准設立"
"72415561","夜猫子猫舍","雲林縣虎尾鎮頂溪里中興路16號","核准設立"
"72418032","太原莊犬舍","雲林縣虎尾鎮芳草里芳草48之32號","核准設立"
"72428566","莎薇寵物時尚苑","南投縣草屯鎮明正里中山街349號一樓","停業"
"72465597","少年杍犬舍","苗栗縣後龍鎮復興里11鄰建興路135之12號","核准設立"
"72472534","大型台灣犬生態園區","苗栗縣公館鄉館東村3鄰大東路6之2號","核准設立"
"72473914","白色微笑犬舍","苗栗縣頭份市山下里3鄰山下22之3號1樓","核准設立"
"72497943","長庚堂犬舍","彰化縣員林市中正里林森路290號4樓之1","核准設立"
"72499631","養樂多名犬培育場","彰化縣北斗鎮七星里斗功路190巷臨33號","核准設立"
"72499870","靚綻貓坊","彰化縣秀水鄉安東村彰水路1段235巷1號","核准設立"
"72500145","曹家犬舍","彰化縣花壇鄉灣東村灣東路422號","核准設立"
"72500335","阿魯瑪犬舍","彰化縣員林市萬年里員水路2段421巷72弄16號","核准設立"
"72503369","歐霸犬舍","彰化縣永靖鄉光雲村光雲巷118弄臨35號","核准設立"
"72506252","漂亮寶貝寵物生活館","彰化縣溪湖鎮湖西里二溪路1段284號","核准設立"
"72506886","加賀貓舍","彰化縣彰化市信義里民生路317巷19號1樓","核准設立"
"72509119","建順寵物館","彰化縣彰化市卦山里公園路1段149號","核准設立"
"72516701","幸福貓坊","臺中市西屯區福科路３１０號１樓、２樓、地下１樓","核准設立"
"72519094","家寶魔力貓舍","臺中市大里區內新里內新街４７之２號２，３樓","歇業／撤銷"
"72520135","艾希艾貓旅社","臺中市西區忠明里美村路一段９３號３樓","核准設立"
"72523647","史努比寵物屋","臺中市太平區勤益里中山路一段１６２巷３０弄２號","歇業／撤銷"
"72535849","夢幻玩具貴賓犬美學館","臺中市大里區東興里國光路二段５４０之２號１樓、２樓、３樓","核准設立"
"72551333","優荳貓坊","臺中市大里區仁化里工業路宏巨二巷２弄５４號","核准設立"
"72559790","華馨寵物美學館","臺中市西區公正里向上路一段４３６號","核准設立"
"72571204","和金犬舍","南投縣竹山鎮延和里大和街246號","核准設立"
"72613078","富得寵物商店","新北市林口區仁愛路2段19號(1樓)","歇業／撤銷"
"72641166","呼嚕喵貓舍","基隆市安樂區安樂路一段207號","核准設立"
"72649435","萌到你寵物生活館","新北市蘆洲區信義路280巷6號","歇業／撤銷"
"72649863","米頡寵物美容","新北市三重區仁愛街709號(1樓)","核准設立"
"72660487","超級國際專業犬舍","新北市新莊區中正路251巷34號","廢止"
"72666320","鑫猋惡霸犬舍","新北市八里區中華路2段460號","核准設立"
"72687893","俊誠商行","新北市板橋區莊敬路40號(1樓)","核准設立"
"72702091","佳仁名犬屋","新竹縣湖口鄉民生街296號","核准設立"
"72702563","向日葵寵物","新竹縣竹北市中山路133號","核准設立"
"72779648","汪吉寵物美容館","新北市林口區文化三路2段310號","核准設立"
"72792184","聚點寵物生活館","新竹縣竹北市鹿場里成功十一街116號1樓","核准設立"
"72822949","鳴人貓屋","基隆市中正區新豐街251巷10弄11號1樓","核准設立"
"72823953","八一貓坊","基隆市暖暖區暖碇路15巷81號1樓","核准設立"
"72824974","喵腳印商行","基隆市信義區深澳坑路172巷44-4號1樓","核准設立"
"72861203","顏氏犬舍","新北市五股區民義路1段138號","核准設立"
"72865313","板橋帝寶寵物社","新北市板橋區文化路2段109之2號(1樓)","核准設立"
"72865480","泡茶貓寵物坊","新北市三芝區公正街25號(1樓)","核准設立"
"72873685","金惡霸企業社","新北市泰山區明志路1段161號","核准設立"
"72874621","首選寵物店","新北市板橋區懷德街233巷9號(1樓)","核准設立"
"72874925","遇見佩特商行","新北市永和區永利路154號","核准設立"
"72875327","艾莎寵物美容","新北市土城區廣福街33號(1樓)","核准設立"
"72875641","仁心寵物坊","新北市中和區南華路60號","核准設立"
"72893330","妮可貓工作室","新竹市北區士林里境福街221號一樓","核准設立"
"72894788","高峰莊犬舍","新竹市東區高峰里寶山路174號一樓","核准設立"
"73783260","寵物樂園商店","新北市永和區永貞路１４７巷１號","核准設立"
"73815684","奇利企業社","桃園市中壢區永興里中央西路一段５７號１樓","歇業／撤銷"
"73822897","元圓波斯貓用品坊","桃園市中壢區普仁里中山東路１段３０９號１樓","歇業／撤銷"
"73826943","魚客集水族館","桃園市桃園區西門里三民路３段２１３號１樓","核准設立"
"73889756","伍福寵物用品店","臺北市士林區文林路32號","廢止"
"73920573","漁之鄉水族館","高雄市楠梓區右昌街７１５號","核准設立"
"74938495","龍鼎寵物用品店","新北市中和區安平路１２０號","核准設立"
"74961495","愛犬族寵物店","臺南市永康區二王里中山南路708號","歇業／撤銷"
"75060486","天興企業社","高雄市三民區民族１路２４１號","歇業／撤銷"
"76442569","東海園愛犬用品行","高雄市前金區新生里市中１路２４１號","歇業／撤銷"
"76756189","米其寵物百貨美容屋","新北市新店區建國路７８號１樓","核准設立"
"76760254","旺旺寵物店","新北市新店區中正路539號","核准設立"
"76819332","達克禮品贈品行","嘉義市東區太平里民權路５２之８號一樓","核准設立"
"77238214","鴻賓寵物美容之家","臺中市西區公平里忠誠街１３２號一樓","核准設立"
"77248557","裕毛寶名犬專賣中心","臺中市西屯區何厝里西屯路二段６３之２號一樓","歇業／撤銷"
"78121326","伯特利寵物水族用品館","南投縣埔里鎮西門里八德路237號","核准設立"
"78184378","佳佳寵物用品店","新北市土城區中央路１段５３號１樓","核准設立"
"78302972","藍天企業社","新北市新店區安和路２段９３號１樓","核准設立"
"78663166","四海水族館新興分店","臺南市南區日新里新興路483號1樓","歇業／撤銷"
"78674924","愛諾寵物生活館","臺南市中西區協進里臨安路1段16號1樓","核准設立"
"79280960","南太飼料鴿子店","高雄市鹽埕區北端街１01號","核准設立"
"80756823","美達寵物精品店","桃園市中壢區普仁里中山東路二段１０７、１０９號１樓","歇業／撤銷"
"80762873","中華鳥園","桃園市八德區茄明里中華路１５３號１樓","歇業／撤銷"
"80776089","丹堤寵物用品量販店","新竹市北區民富里經國路二段二一六號一、二樓","歇業／撤銷"
"80784378","寵物魔法屋","新竹市東區南門里中華路二段五五一號一樓","歇業／撤銷"
"80787488","嬌嬌寵物美容坊","新竹市東區關東里光復路一段二六八巷一五號一樓","歇業／撤銷"
"80829240","來富名犬館","彰化縣彰化市福山里彰南路1段226號","歇業／撤銷"
"80833510","中台寵物美容店","臺中市西屯區逢甲里福星路６３２號一樓","歇業／撤銷"
"80833928","新儐小屋商行","臺中市西屯區西平里逢甲路１９巷２號一樓","歇業／撤銷"
"80838705","禾家寵物店","臺中市北屯區舊社里北屯路４６９之５號１樓","歇業／撤銷"
"80873033","鴻騰寵物坊","基隆市中正區德義里信二路二九二號一樓","廢止"
"80888900","萬旺寵物生活館","基隆市仁愛區精一路7號","核准設立"
"80889062","小寶貝寵物水族百貨店麥金分店","基隆市安樂區興寮里麥金路七四九號一樓","核准設立"
"80921400","犬多多寵物店","新北市汐止區中正路２９７號１樓","歇業／撤銷"
"80924130","小熊窩寵物坊","新北市板橋區雙十路２段４７巷２７號１樓","歇業／撤銷"
"80924526","華美寵物店","新北市板橋區瑞安街５７號１樓","歇業／撤銷"
"80936852","鉅瀚應用生活館","新北市新莊區自由街３２號","歇業／撤銷"
"80942340","愛鳥族寵物店","高雄市大寮區昭明里鳳林路４段２２３號１樓（營業所在地僅供辦公聯絡用）","核准設立"
"80954422","永信水族館","高雄市鳳山區文德里文衡路５６２號１樓","核准設立"
"80956420","育茂鳥園","高雄市鳳山區新強里武營路２２６號１樓","歇業／撤銷"
"80974026","晶華愛犬屋","苗栗縣苗栗市恭敬里中正路九四四號","歇業／撤銷"
"80978944","大員林水族館","彰化縣員林市惠來里中山路1段626號","核准設立"
"80981526","寶貝家族寵物店","臺北市內湖區內湖路2段317號1樓","歇業／撤銷"
"81002181","懿倈寵物世界","高雄市小港區高松路１０８號","核准設立"
"81034780","貓吉圓潤貓舍","高雄市鳳山區中山東路６６巷９０號１樓","核准設立"
"81038596","繽麗貓舍","高雄市仁武區永仁街398號2、4樓","核准設立"
"81038701","繽麗犬舍","高雄市仁武區永仁街398號1樓","核准設立"
"81053569","壹加壹寵物培育","高雄市大寮區鳳林三路４７８巷２２號１樓","核准設立"
"81157071","悠海水族國際貿易","高雄市楠梓區建楠橫路３０號之２，１樓","核准設立"
"81172657","美的貓園","高雄市前鎮區瑞春街69巷54號","核准設立"
"81175459","治賢之莊犬舍","高雄市大寮區大寮路745巷8號","核准設立"
"81177153","迷漾狗寵物","高雄市大寮區鳳林三路710號","核准設立"
"81190992","鍾愛犬舍","高雄市鳳山區文德路57巷29號","核准設立"
"81195650","飛舞滿天星貓舍","高雄市左營區重立路４１６號","核准設立"
"81196145","乙珍寵物美容精品百貨","高雄市大寮區進學路１之１號","核准設立"
"81196460","波波球貓舍","高雄市仁武區永新二街８３巷１３號四樓","核准設立"
"81206256","愛微笑犬舍","臺南市新市區港墘里中山路13巷37號","核准設立"
"81208894","府城名犬舍","臺南市永康區蔦松里正北三路130巷7號1樓","核准設立"
"81216326","永久寵物美容之坊","臺南市永康區塩行里中正南路636號","核准設立"
"81224803","豪小子犬舍","臺南市安南區長安里長溪路3段380巷202號","核准設立"
"81228667","吉田柴犬莊","臺南市中西區西賢里湖美街263巷16號1樓","核准設立"
"81242422","喵屋企業社","臺南市善化區文昌里中正路385號2樓","核准設立"
"81256092","叮噹貓坊","臺南市麻豆區油車里新生北路42號","核准設立"
"81268219","凱麗愛犬專業美容","臺南市北區立人里金華路5段26號1樓","核准設立"
"81270622","泰泰貓企業社","臺南市新化區護國里民權街24之2號","核准設立"
"81279187","金縈豹貓舍","臺南市鹽水區坔頭港里坔頭港146之1號","核准設立"
"81299938","旺柴犬舍","臺東縣卑南鄉明峰村忠孝路十二巷六之二十九號","核准設立"
"81301821","花爸貓舍","臺東縣臺東市新生里四維路三段十一號六樓","核准設立"
"81323830","安定柴犬莊","臺南市安定區安加里安定249號1樓","核准設立"
"81324824","福來寵物犬舍","臺南市安定區海寮里海寮132之82號1樓","核准設立"
"81325204","牛墟犬舍","臺南市七股區大埕里大埕28之54號1樓","核准設立"
"81326055","貝帝犬舍","臺南市將軍區西和里西湖90號","核准設立"
"81326822","東大寵物生活館","臺南市南區南華里中華南路2段418號","核准設立"
"81403806","緣彩貓舍","臺南市將軍區將軍里將富49之5號","核准設立"
"81558131","錢櫃愛犬美容屋郡緯分店","臺南市中西區天后里郡緯街39之1號1樓","核准設立"
"81562058","四海水族館北安店","臺南市北區成功里北安路1段132號1樓","歇業／撤銷"
"81576715","美自愛犬整容屋","臺南市中西區福安里友愛街126號1樓","核准設立"
"81651447","萬旺商行","臺北市松山區八德路4段512號1樓","核准設立"
"81691341","貴美寵物用品店","臺北市大同區塔城街50巷15號1樓","歇業／撤銷"
"81768559","玉輝企業社","新北市樹林區保安街１段５７巷１號","廢止"
"81768559","玉豐企業社","臺北市大安區和平東路3段4號1樓","遷他縣市"
"81803090","史奴比的家寵物美容店","基隆市仁愛區仁一路257之3號1樓","核准設立"
"81809600","狗來富寵物美容商行","基隆市仁愛區仁一路一八七號一樓","歇業／撤銷"
"81826827","淑芬文具店","基隆市安樂區樂利三街二五五號一樓","歇業／撤銷"
"81928795","猷猷寵物世界","新竹市北區境福里中正路四Ｏ五號一樓","廢止"
"82004779","阿不拉布偶貓舍","新竹縣竹東鎮上館里光武街８２號","核准設立"
"82091268","愛的貓舍","新北市三峽區民生街1巷5之125號","核准設立"
"82100267","魔法森林企業社","新北市板橋區南雅西路2段301巷39號","核准設立"
"82102862","大亨貓舍","新北市淡水區新春街85巷19弄48號","核准設立"
"82107542","克蘿莉絲貓窩坊","新北市土城區明德路1段20巷2弄2號1樓","核准設立"
"82111784","皇后布偶貓舍","新北市汐止區明峰街298巷10弄2號","核准設立"
"82112931","美力狗寵物生活館","新北市三重區龍門路282號","核准設立"
"82115536","松樺喵喵坊","新北市中和區興南路2段192號","核准設立"
"82116556","千晴寵物坊","新北市土城區金城路2段224、226號1樓","核准設立"
"82118674","雯雯寵物坊","新北市中和區忠孝街144號","核准設立"
"82118689","松樺汪汪坊","新北市永和區福和路7巷15弄19號(1樓)","核准設立"
"82118837","寵吉企業社","新北市中和區中正路141號","核准設立"
"82122683","萌寵殿堂","新北市板橋區民生路2段234巷2弄13號(1樓)","核准設立"
"82125627","綻放奪目貓舍","新北市三重區仁愛街141巷25號","核准設立"
"82126689","英皇貓舍","新北市永和區成功路1段125巷6號","核准設立"
"82127701","溫晨發寵物生活館","新北市三重區仁愛街444號","核准設立"
"82129975","夢幻布偶貓舍","新北市汐止區橫科路67巷8號(1樓)","核准設立"
"82130115","凱莉貓舍","新北市板橋區松柏街50巷37號","核准設立"
"82133324","凱特屋喵喵坊","新北市中和區連城路263巷9弄2號","核准設立"
"82133339","緣圓寵物生活館","新北市林口區工六路38號(1樓)","核准設立"
"82134196","魔幻專業貓舍","新北市三重區三和路4段19號","核准設立"
"82134225","奧森貓國際精品館","新北市林口區文化三路2段211巷75號","核准設立"
"82134371","幸福緬因貓舍","新北市板橋區篤行路2段161巷21號","核准設立"
"82136238","維多利亞寵物美學","新北市三峽區大德路200號","核准設立"
"82137757","汪星人寵物精品","新北市三峽區介壽路1段276巷89號(1樓)","核准設立"
"82138448","郁閔貓舍","新北市新莊區中港路103巷8號","核准設立"
"82138720","邦妮凌星喵小舖","新北市土城區延吉街253巷32弄2號(1樓)","歇業／撤銷"
"82139214","威力寵物店","新北市新店區環河路4號","核准設立"
"82140084","乙驊貓舍","新北市三重區自強路4段31巷23號","核准設立"
"82141443","匠寵物坊","新北市蘆洲區永康街2巷27號","核准設立"
"82141653","因果狗店","新北市泰山區明志路2段283號","核准設立"
"82144336","晶采英短培育貓舍","新北市汐止區東勢街20號","核准設立"
"82147447","狗狗賣幼犬的寵物店","新北市板橋區民生路3段293號","核准設立"
"82147777","青葉寵物店","新北市板橋區中正路360巷15號","核准設立"
"82148136","曖貓菱貓舍","新北市中和區忠孝街2巷14弄14號","核准設立"
"82149260","米特犬舍","新北市中和區興南路1段20之4號","核准設立"
"82150462","千貓窩工作室","新北市八里區龍米路2段206巷11號","核准設立"
"82152356","初吻寵物坊","新北市土城區永豐路135巷17弄3號","核准設立"
"82153432","采邑貓舍","新北市蘆洲區光華路132巷31號(1樓)","核准設立"
"82176300","宥伸犬業","花蓮縣新城鄉北埔村光復路187號1樓","核准設立"
"82177125","繁星貓園","花蓮縣花蓮市民德里基泰商場14號1樓","核准設立"
"82189585","貓窩寵物坊","宜蘭縣員山鄉同樂村永同路一段６９號","核准設立"
"82202308","找不到貓舍","新北市土城區福祥街81號","核准設立"
"82214249","貓活貓舍","基隆市七堵區百福里百六街100巷1號","核准設立"
"82230711","咘咘貓園","新北市淡水區新春街159號(1樓)","核准設立"
"82241604","萌寶寵物美容沙龍","新北市板橋區南雅西路2段130號(1樓)","核准設立"
"82297326","安家貓坊","新北市新店區黎明路54巷2號(1樓及地下1層)","核准設立"
"82297493","汪汪本鋪","新北市板橋區板新路16號","核准設立"
"82301095","娜娜貓舍","新北市中和區立人街14巷6號","核准設立"
"82301588","艾莉卡寵物工作室","新北市板橋區介壽街84巷34號(1樓)","核准設立"
"82301855","熊孩子部屋","新北市新店區黎明路53巷24號(1樓及地下1樓)","核准設立"
"82302123","日系柴犬旗艦店","新北市板橋區金華街84號","核准設立"
"82377637","駭客犬舍","苗栗縣頭份市蟠桃里7鄰華美街2號1樓","核准設立"
"82378811","瑪雅貓舍","苗栗縣竹南鎮海口里育才路92巷28弄8號1樓","核准設立"
"82378875","貓的家寵舍","苗栗縣苑裡鎮中正里3鄰中正85-5號2樓","核准設立"
"82380041","貓之魅貓舍","苗栗縣銅鑼鄉樟樹村1鄰樟樹4之5號","核准設立"
"82382569","九合寵物生活館","苗栗縣頭屋鄉象山村12鄰象山路168之3號","核准設立"
"82433259","蘇凱寵物坊","臺中市西屯區上石里西屯路二段２４９之９巷１弄１２號３樓之１","核准設立"
"82438114","貓色寵物專賣店","臺中市南區積善里五權南路７０３號１樓","核准設立"
"82666427","玩可工作室","高雄市仁武區八德南路576號1樓","核准設立"
"82668255","狂想妖精派對寵物精品","高雄市左營區曾子路432號","核准設立"
"82668516","菊島寵物貓","高雄市三民區四平街31號","核准設立"
"82668591","森野貓舍","高雄市前鎮區武營路23號","核准設立"
"82669114","玩可工作室","高雄市仁武區八德南路576號1樓","核准設立"
"82678824","貓司令貓舍","高雄市鼓山區鼓山三路109巷10號","核准設立"
"82682432","旺喵寵物世界","高雄市小港區孔鳳路372號1、2樓","核准設立"
"83939636","光陽玩具禮品行","臺北市北投區大興街135號1樓","核准設立"
"83945476","萬欣寵物用品商行","臺北市士林區文林路20號","歇業／撤銷"
"83965161","種子貓專賣店","臺南市中西區金華路3段45號1樓","歇業／撤銷"
"83968435","雪莉寵物生活館","臺南市東區崇文里崇德路785之8之9號1樓","核准設立"
"84036468","廣勁工程行","臺中市北屯區平田里旅順路２段３９３號１樓","停業"
"87610205","尋貓房","臺中市西區中興里美村路一段２３３號一樓","歇業／撤銷"
"87630814","圓圓愛犬屋","臺中市北區邱厝里中清路一段２１０號１樓","核准設立"
"87777289","小胖名犬用品屋","新北市土城區立德路１０１號１樓","歇業／撤銷"
"87911363","國際寵物專業美容店","桃園市楊梅區永平里永美路３２０號１樓","核准設立"
"88817149","欣澤水族寵物舘","苗栗縣苗栗市清華里為公路二０六號","歇業／撤銷"
"88895643","巧意寵物名店","臺南市東區莊敬里小東路360號1樓","歇業／撤銷"
"90900024","宸松寵物水族用品店","新北市淡水區中山路159之10號地下一層","核准設立"
"91961189","長洲水族商行","高雄市大寮區昭明里鳳林一路３００巷３２之５號１樓","核准設立"
"92097348","翠鳴寵物軒","花蓮縣花蓮市主權里中華路353號1樓","歇業／撤銷"
"92098212","貓舖子波斯貓專賣店","花蓮縣花蓮市國風里林森路一九五之一號","歇業／撤銷"
"92098515","千里馬事業社","花蓮縣花蓮市主安里中正路１８２號１樓","核准設立"
"92870004","興鑑商行","新北市林口區中山路542號15樓之1","遷他縣市"
"92870004","興鑑商行","臺北市內湖區南京東路6段330巷18弄12號2樓","歇業／撤銷"
"92892128","狗寶寶愛犬工作坊","新北市新店區安康路２段２２４號１樓","停業"
"92955827","百吉寵物店","新竹縣湖口鄉信勢村龍江街４９號１樓","核准設立"
"93868511","北旺便利超級商店","臺南市安南區新順里北安路3段428號1樓","歇業／撤銷"
"93880655","大宇塑膠企業社","彰化縣和美鎮山犁里仁宇路一二０號","歇業／撤銷"
